Id. Falla;OBJECTID;geo_shape;geo_point_2d
54;3165;"{""coordinates"": [[[-0.36590959792933675, 39.46449052007401], [-0.3660711239569902, 39.464417142392925], [-0.36633561861344355, 39.46479542132542], [-0.3664872556121516, 39.46501209569415], [-0.36638834397110054, 39.465055552222665], [-0.3664760999683547, 39.46517961178826], [-0.3665245797040534, 39.4651895732206], [-0.366572851759572, 39.465255024071666], [-0.36655279008875874, 39.465288302883586], [-0.36658895204113245, 39.46533962559245], [-0.3666830147485342, 39.46547312588598], [-0.3667148324096908, 39.4655182835993], [-0.3666496979443344, 39.46554346381239], [-0.36660408250039406, 39.46547832273484], [-0.3665539702628137, 39.46540782221167], [-0.3665095351476544, 39.46539770380145], [-0.3663965840125031, 39.46537198440377], [-0.36635322521710856, 39.46536211194149], [-0.36601087402576843, 39.465506376383516], [-0.36592070088950324, 39.46537951581103], [-0.3662530783986021, 39.465239747102814], [-0.36626285860209595, 39.46523263469426], [-0.3662696654142599, 39.46522161805644], [-0.3663011262170503, 39.465137262841985], [-0.36631996598482874, 39.465080331732935], [-0.36631488986354943, 39.465066973775826], [-0.36626140800945467, 39.46499119509032], [-0.3661828538450765, 39.464879252630006], [-0.3661369921720836, 39.46481625528917], [-0.3660870657602853, 39.46474371828882], [-0.36602210951024045, 39.464650809577016], [-0.36595513671517244, 39.464555873190214], [-0.36590959792933675, 39.46449052007401]]], ""type"": ""Polygon""}";39.4650457747729, -0.36626346020924133
352;3167;"{""coordinates"": [[[-0.358516721716916, 39.491714818309774], [-0.3583772725836476, 39.49170029072767], [-0.3584083536276021, 39.491520377390465], [-0.35852626818503075, 39.49153005244315], [-0.35852174047618834, 39.4915570460197], [-0.3585410499142215, 39.49157616011969], [-0.358516721716916, 39.491714818309774]]], ""type"": ""Polygon""}";39.49161900542412, -0.3584606514305806
180;3168;"{""coordinates"": [[[-0.3822106707125756, 39.46572681008742], [-0.382096441727811, 39.465834468784074], [-0.38202493303430024, 39.465732116001995], [-0.3821347920031734, 39.46569078990623], [-0.3822106707125756, 39.46572681008742]]], ""type"": ""Polygon""}";39.465751637890236, -0.38211410558196923
62;3169;"{""coordinates"": [[[-0.3834511257271322, 39.47819644903307], [-0.3836173563842656, 39.47822088417156], [-0.38358119234100463, 39.47834340937127], [-0.38337725880497436, 39.4783157477973], [-0.3833135615128296, 39.478307109156276], [-0.3833138241866444, 39.47830630427938], [-0.38315266612926796, 39.47828476214992], [-0.3830893124014024, 39.478276294182294], [-0.38308892344983786, 39.478277366478814], [-0.38281560938592, 39.47824058128751], [-0.3828029038129535, 39.47823840328353], [-0.38283404370388374, 39.47813348728998], [-0.38334748985945577, 39.47820236841776], [-0.3833596190813568, 39.478146096019344], [-0.3833978493638145, 39.47796967633822], [-0.38347818426125024, 39.477597041737454], [-0.38356539200767376, 39.4776122491333], [-0.38351724682951177, 39.47782459794775], [-0.3834735998674658, 39.47804768110033], [-0.38344778742035046, 39.478161031452814], [-0.3834511257271322, 39.47819644903307]]], ""type"": ""Polygon""}";39.47811188312499, -0.38331002892006133
40;3171;"{""coordinates"": [[[-0.37893137602833044, 39.472833063797424], [-0.37893961743656007, 39.47272304325565], [-0.3789916033067425, 39.47272538150599], [-0.378983361946012, 39.47283540295425], [-0.37893137602833044, 39.472833063797424]]], ""type"": ""Polygon""}";39.47277922290021, -0.37896148971338167
343;3173;"{""coordinates"": [[[-0.37064694067297665, 39.447331167174916], [-0.370850385626004, 39.44724462446917], [-0.3712023895551001, 39.44774675163495], [-0.37099409740133, 39.447827137681465], [-0.3708776217780168, 39.44765906960578], [-0.37082437190324335, 39.447584360322175], [-0.37064694067297665, 39.447331167174916]]], ""type"": ""Polygon""}";39.4475372555103, -0.37092379303711837
205;3177;"{""coordinates"": [[[-0.38924772408919284, 39.475556902402005], [-0.389191794277218, 39.47562770641314], [-0.3890352155480624, 39.47556832126872], [-0.38899886216810825, 39.47550677969884], [-0.38903928597314646, 39.47548744605826], [-0.38924772408919284, 39.475556902402005]]], ""type"": ""Polygon""}";39.475555413019045, -0.3891208738115626
202;3178;"{""coordinates"": [[[-0.39329766839563973, 39.46083163700948], [-0.3931873571233676, 39.46094691901648], [-0.39294421466856494, 39.460807063188845], [-0.3928454482974047, 39.46091016715017], [-0.3927153634719196, 39.46083140622799], [-0.39283163854858555, 39.46072175745239], [-0.3927209907899766, 39.460657991744085], [-0.39281708387446207, 39.46055520087848], [-0.39329766839563973, 39.46083163700948]]], ""type"": ""Polygon""}";39.460766246693225, -0.39297392772992357
143;3182;"{""coordinates"": [[[-0.3759802415181084, 39.47212789925713], [-0.3759607979662113, 39.47211637940161], [-0.37566134369537507, 39.47210781550856], [-0.3755625052593599, 39.47210934729044], [-0.3755670221173675, 39.47204192118026], [-0.37597476581818917, 39.47205473230992], [-0.3759802415181084, 39.47212789925713]]], ""type"": ""Polygon""}";39.472080120155006, -0.37576972031303396
100;3183;"{""coordinates"": [[[-0.3891171420924051, 39.44332247921284], [-0.39000291794071223, 39.443530381866644], [-0.3899361826586774, 39.443703373905], [-0.389050093640949, 39.44349444028526], [-0.3891171420924051, 39.44332247921284]]], ""type"": ""Polygon""}";39.443512767756175, -0.38952695547550736
61;3184;"{""coordinates"": [[[-0.375785879000254, 39.49487048842215], [-0.3759161706138596, 39.49521810550123], [-0.3759546922285045, 39.49532230601659], [-0.37606026140274856, 39.49560369159942], [-0.3760992188765096, 39.49570889647658], [-0.3761384264081378, 39.49581258810942], [-0.3761859281437269, 39.49593850156732], [-0.37625239900469365, 39.49611558342432], [-0.3763375896792686, 39.49634431719355], [-0.3764590312862739, 39.49666870290478], [-0.3763308495236586, 39.496716518871146], [-0.3762174537520636, 39.49641228445135], [-0.3761439561028748, 39.49621471021502], [-0.37606694550352937, 39.49600812711057], [-0.3759651175382871, 39.495737930237354], [-0.3759261241297923, 39.49563340737041], [-0.37565188513146464, 39.49489948733123], [-0.375785879000254, 39.49487048842215]]], ""type"": ""Polygon""}";39.49578974361609, -0.3760572464554387
365;3186;"{""coordinates"": [[[-0.38448664304235713, 39.49097068986015], [-0.3847888203803468, 39.49178323690725], [-0.38452188574646917, 39.49184745662959], [-0.3842166406276477, 39.491029979624614], [-0.38448664304235713, 39.49097068986015]]], ""type"": ""Polygon""}";39.4914075867787, -0.38450324810570435
277;3188;"{""coordinates"": [[[-0.38333331482737154, 39.489421012842385], [-0.38268295585040096, 39.48955930838193], [-0.38260960799470767, 39.489351712736585], [-0.38325782209410497, 39.489211657613836], [-0.38333331482737154, 39.489421012842385]]], ""type"": ""Polygon""}";39.4893858459019, -0.3829714737097917
126;3189;"{""coordinates"": [[[-0.3705045123118694, 39.46186878593411], [-0.37061115180445414, 39.461985875289805], [-0.3700218282518939, 39.46223487217363], [-0.3699195671880418, 39.462113037343244], [-0.3705045123118694, 39.46186878593411]]], ""type"": ""Polygon""}";39.46205111412933, -0.37026348675154125
205;3197;"{""coordinates"": [[[-0.38965169674289146, 39.47546489591099], [-0.39044973681412715, 39.47528994432423], [-0.390511610391466, 39.475174039016125], [-0.390458067521817, 39.47510368685219], [-0.3904353640052363, 39.475074310092744], [-0.3904853230112476, 39.47506255026027], [-0.3906136584210272, 39.47501839432198], [-0.390660082609555, 39.475010391893825], [-0.39074184896730957, 39.47512478393531], [-0.39093091765509436, 39.4751854241602], [-0.39110999592933743, 39.47514638251359], [-0.3911881343577036, 39.47526026938615], [-0.3910085710548224, 39.47529984078939], [-0.39055688801393174, 39.475398063435115], [-0.38970659767692983, 39.47558302833477], [-0.38965169674289146, 39.47546489591099]]], ""type"": ""Polygon""}";39.475310045126136, -0.39046964546179347
317;3201;"{""coordinates"": [[[-0.4033919369643794, 39.45683571878179], [-0.4032895786726162, 39.45666938521583], [-0.4031454375784334, 39.45643598851515], [-0.40336039091393794, 39.45636562579957], [-0.40353893841956784, 39.456658352935584], [-0.4033919369643794, 39.45683571878179]]], ""type"": ""Polygon""}";39.456576855584515, -0.40335434861632424
58;3204;"{""coordinates"": [[[-0.37440650061260095, 39.46431187881894], [-0.37451821305702493, 39.46434476859136], [-0.37422817142691234, 39.46446910733584], [-0.37427677750215393, 39.46435132808948], [-0.374041885405341, 39.46393088531684], [-0.3738576809041511, 39.463599099879836], [-0.3738039271964484, 39.463507798973886], [-0.37380827457648075, 39.463506545893495], [-0.3737979873811242, 39.46348955795757], [-0.37392130671958973, 39.46344157099976], [-0.37421166849463133, 39.46396228576314], [-0.3743064223933662, 39.46413217860215], [-0.37437404668313307, 39.4642535099894], [-0.37440650061260095, 39.46431187881894]]], ""type"": ""Polygon""}";39.46395721627154, -0.3741315575396621
216;3207;"{""coordinates"": [[[-0.372951450561468, 39.456128043455045], [-0.37387897700737516, 39.45632442488574], [-0.37381601732203706, 39.45648974452109], [-0.3728987772534723, 39.45629845533833], [-0.372951450561468, 39.456128043455045]]], ""type"": ""Polygon""}";39.45630973380727, -0.37338511283793635
283;3209;"{""coordinates"": [[[-0.3643420014582509, 39.46451127745008], [-0.3643823599477095, 39.46457634972267], [-0.3635923030328781, 39.464910487400225], [-0.36352288239522784, 39.465096165539556], [-0.3631567312475819, 39.46501107825487], [-0.36322588996419425, 39.46482860422981], [-0.36257555825601606, 39.46390120132007], [-0.36265747829324535, 39.4638672630998], [-0.36330873653847473, 39.4647942505591], [-0.3635463675129842, 39.464847537834494], [-0.3643420014582509, 39.46451127745008]]], ""type"": ""Polygon""}";39.46465102616825, -0.36336132761311424
90;3218;"{""coordinates"": [[[-0.3734378908475002, 39.484035095318866], [-0.3736707493088055, 39.48404498277191], [-0.37364708843718525, 39.48432209847913], [-0.3734161954178806, 39.484290179390584], [-0.3734378908475002, 39.484035095318866]]], ""type"": ""Polygon""}";39.48417322493088, -0.37354458212192826
251;3219;"{""coordinates"": [[[-0.3716667717785685, 39.452323498154925], [-0.37150041149814156, 39.452393627106325], [-0.37143906672102595, 39.45231072349788], [-0.37158993946274643, 39.45224389115176], [-0.3718788206089088, 39.4521236229581], [-0.37194795349599513, 39.452212309528704], [-0.3716667717785685, 39.452323498154925]]], ""type"": ""Polygon""}";39.4522578840159, -0.37169373966171226
19;3222;"{""coordinates"": [[[-0.37067004432488415, 39.474946573201784], [-0.37065487411310954, 39.475101491833854], [-0.37060524501443703, 39.47509576901012], [-0.370508946106986, 39.475084762323746], [-0.3704828918724452, 39.475082100754186], [-0.3704431975180495, 39.4750775639004], [-0.37045025014631355, 39.475045191872], [-0.37047115680203657, 39.47492530760547], [-0.3706209270530883, 39.47494247904315], [-0.3706646818768011, 39.474459280262], [-0.37071330646010964, 39.47446234255599], [-0.37067004432488415, 39.474946573201784]]], ""type"": ""Polygon""}";39.474880813155494, -0.37060590064340204
187;3224;"{""coordinates"": [[[-0.3671183415263823, 39.46353688126941], [-0.3671288079367818, 39.46354534341445], [-0.36712927034713355, 39.46354664214775], [-0.36713434259110406, 39.463555203703436], [-0.3671250584320122, 39.4635795918786], [-0.36710858753885334, 39.463601685755705], [-0.36709601336270914, 39.463605662043086], [-0.3665630977696047, 39.463486968388786], [-0.36656040789008, 39.46347539420033], [-0.3665759024994343, 39.46343250310473], [-0.3665973960625215, 39.46342315254147], [-0.3666585085733853, 39.46343648927497], [-0.3667478494642843, 39.46345598527428], [-0.3669265313385427, 39.463494978871815], [-0.3671183415263823, 39.46353688126941]]], ""type"": ""Polygon""}";39.46351417284825, -0.36684814544760325
40;3226;"{""coordinates"": [[[-0.37832767331258665, 39.47269072727528], [-0.3782887312950949, 39.47284360818146], [-0.37823162697323487, 39.472837288464675], [-0.3782693020274676, 39.47268456457684], [-0.37832767331258665, 39.47269072727528]]], ""type"": ""Polygon""}";39.47276378450697, -0.37827940849866254
155;3227;"{""coordinates"": [[[-0.3296957407940568, 39.46618887943306], [-0.3296376700786469, 39.466637351272574], [-0.32941344170490355, 39.466633009391415], [-0.32948361250367414, 39.46616905495403], [-0.3296957407940568, 39.46618887943306]]], ""type"": ""Polygon""}";39.466408754296296, -0.3295567363344153
153;3235;"{""coordinates"": [[[-0.3311473905077674, 39.472005937959075], [-0.33114611007865113, 39.47201230925602], [-0.33118823717589463, 39.47202031708058], [-0.33119590739824994, 39.472021143665486], [-0.3311726174264757, 39.47209093725106], [-0.33116311509857943, 39.47213772477768], [-0.33093375175765083, 39.472093601368194], [-0.3308889396156145, 39.47215146578166], [-0.3308276025377923, 39.47214140855367], [-0.33076571441803276, 39.47214287431615], [-0.33075745134108747, 39.47217688345958], [-0.3307242305609799, 39.472173001557906], [-0.3303945821288252, 39.47213975415908], [-0.3303957878172668, 39.47205589255918], [-0.33094680539789256, 39.47205705457507], [-0.3309443062473634, 39.47199422163166], [-0.3311473905077674, 39.472005937959075]]], ""type"": ""Polygon""}";39.472089422399726, -0.3307995046349908
6;3238;"{""coordinates"": [[[-0.37959306912787777, 39.47298974237791], [-0.37963167321558766, 39.472933728601554], [-0.37960689464959557, 39.472433315773074], [-0.37957798569846757, 39.47241493819242], [-0.3791204745070951, 39.47230973474936], [-0.37907991269703234, 39.472315076560804], [-0.37911865684654134, 39.47221480768333], [-0.37956533584048907, 39.472321852408264], [-0.3795990825987444, 39.47229650766757], [-0.37971285294743007, 39.47228801470803], [-0.3797551650587328, 39.4729836219295], [-0.37959306912787777, 39.47298974237791]]], ""type"": ""Polygon""}";39.47252694421556, -0.3795576285089705
289;3242;"{""coordinates"": [[[-0.3698004129502853, 39.46783168473047], [-0.3693310878365093, 39.467160299324654], [-0.3693637763307178, 39.467144375715606], [-0.3698336996691429, 39.46781738079958], [-0.3698004129502853, 39.46783168473047]]], ""type"": ""Polygon""}";39.467487746378765, -0.36958177074154624
305;3243;"{""coordinates"": [[[-0.37341300787041537, 39.47212881284122], [-0.37345246729753184, 39.47195358554273], [-0.37363837124079724, 39.4719788524193], [-0.3736003823500596, 39.47215257431878], [-0.37341300787041537, 39.47212881284122]]], ""type"": ""Polygon""}";39.47205352297767, -0.3735258909721078
235;3245;"{""coordinates"": [[[-0.4151044113293166, 39.467507729782], [-0.41503304044794886, 39.46753638052992], [-0.4149920894714563, 39.4675543233852], [-0.41494112988407467, 39.467577853407874], [-0.4148786619369794, 39.46760669758821], [-0.4147992033488173, 39.467644456412955], [-0.4147505705804919, 39.46767103085119], [-0.41467828142801494, 39.46759405286364], [-0.41473733417025743, 39.467562803129745], [-0.4147978621965752, 39.467532830305316], [-0.41484539690996425, 39.467511266468286], [-0.41490687646146, 39.46748349939909], [-0.4149802135222095, 39.46745065379706], [-0.41504763254976085, 39.467422253012714], [-0.4151044113293166, 39.467507729782]]], ""type"": ""Polygon""}";39.46754567050682, -0.41489292148078183
12;3246;"{""coordinates"": [[[-0.3804918956957022, 39.466755829488186], [-0.37978907269773443, 39.4665698100109], [-0.3798403528032643, 39.466452300378315], [-0.38054879782314716, 39.4666369589023], [-0.3804918956957022, 39.466755829488186]]], ""type"": ""Polygon""}";39.46660399342824, -0.3801688185555867
346;3254;"{""coordinates"": [[[-0.3279951854574476, 39.47712010389252], [-0.3280370036961562, 39.47712088529403], [-0.3280329009802406, 39.47754487648527], [-0.32799027323696733, 39.477543887282295], [-0.3279951854574476, 39.47712010389252]]], ""type"": ""Polygon""}";39.47733311720408, -0.3280138352068405
41;3255;"{""coordinates"": [[[-0.37794688697883894, 39.46047850398827], [-0.3777568498405389, 39.460559525273936], [-0.37754573750326037, 39.46064849302317], [-0.3773153403806549, 39.460747459190316], [-0.37725672603285726, 39.460769046739976], [-0.37716445956770045, 39.46080777260125], [-0.37717543938524156, 39.460824866869565], [-0.37699972930062436, 39.46089566991706], [-0.3769894879771001, 39.46088057423833], [-0.37679264288051695, 39.46096261591219], [-0.3762489488152314, 39.46119090582582], [-0.3761603646226188, 39.46106367626598], [-0.3765717549045565, 39.46089103503824], [-0.37666219722464717, 39.460852617118974], [-0.3769612991598247, 39.46072846930177], [-0.3774065227550085, 39.460542140341005], [-0.3774971499123033, 39.46050425384647], [-0.3775463218093855, 39.4604837035276], [-0.3775850811207708, 39.46046753254644], [-0.3776866470154779, 39.4604251450842], [-0.37785827526915144, 39.4603531534053], [-0.37794688697883894, 39.46047850398827]]], ""type"": ""Polygon""}";39.460772916566526, -0.37705395918445356
81;3257;"{""coordinates"": [[[-0.39806007383725805, 39.47171587868183], [-0.3980960333886767, 39.471648600502725], [-0.3981236272838856, 39.471600470654], [-0.3985329113956335, 39.47162841957307], [-0.39841276510112356, 39.47182625831597], [-0.39835282448070125, 39.47180562582788], [-0.3983144169668585, 39.47180376510296], [-0.39813241892977597, 39.471738979992004], [-0.39806007383725805, 39.47171587868183]]], ""type"": ""Polygon""}";39.471696633690215, -0.39829863834438595
